1132955,220472,33134,65372,20865,13071,13949,27695,0
414389,141515,58810,9832,7214,2977,1304,1866,0
593975,76343,10757,5143,3513,2962,823,6542,0
346963,252920,5181,5217,5245,1563,1834,2676,0
658769,28655,15761,8425,4217,1799,706,4226,0
2011656,432235,29546,13308,3373,3764,4177,16405,0
1319495,238539,23769,11236,9568,2228,1302,16556,0
445889,54248,7449,3496,1993,2624,1135,5682,0
1498602,167282,9661,11457,14458,4881,1030,21621,0
597953,32890,4785,918,1908,807,350,4765,0
590521,90101,21274,8431,5434,1744,1221,19840,0
1033382,157021,23625,8729,2615,1200,1371,21417,0
490549,43940,9087,7857,2063,2368,1683,3295,0
1573312,48832,12132,2001,2619,1798,1016,19008,0
548777,106926,21151,4817,4263,5470,1769,12133,0
855329,282760,97344,12168,16997,10019,9548,55563,0
1355321,614811,47138,12484,13668,8318,3487,70373,0
508971,571809,38648,18048,19398,21992,7207,69244,0
336530,138325,18641,7432,3240,4177,2821,14858,0
1723681,233564,15654,6360,6109,2397,1828,14605,0
1523640,93637,12650,3267,2530,1662,948,19926,0
1543011,146428,17232,3578,8333,6470,2030,70347,0
816477,58075,61919,30478,4880,3678,2088,11833,0
598751,111170,3095,6441,3327,1656,442,17319,0
1465163,561592,12019,5387,23950,6726,4198,65848,0
188342,32870,12844,3525,467,2437,368,3662,0
233056,18724,10241,2398,2221,513,912,10132,0
1218557,437280,78848,35936,3525,13146,3613,64512,0
1226256,398477,7582,5125,9956,7538,1748,61995,0
51336,83964,3469,771,878,1106,475,13841,0
772408,87682,24945,7136,3211,3109,1283,16429,0
2041753,333272,44655,13111,29548,7241,3123,46012,0
1135242,167857,8902,11410,8852,4039,754,59145,0
916482,450644,10788,8028,4803,7164,3136,60025,0
286810,214714,15240,9839,13476,6560,2819,51380,0
1101387,382172,4198,15964,9693,8466,2029,55073,0
577959,360673,46034,1926,9484,4324,5648,56513,0
3631,4378,1250,7372,5441,2454,1585,49508,0
780177,125905,28018,8867,12640,5102,1228,8831,0
910043,225311,7538,1989,1612,4654,2358,44137,0
483159,693106,24732,13142,11953,5362,4037,37710,0
183499,44534,22439,6727,13555,9481,4524,38131,0
483347,113094,6846,5107,6953,5612,742,44509,0
228977,45335,4603,633,3411,982,2461,10421,0
751590,70396,19527,18073,7785,7006,3045,36733,0
691369,305291,5402,5784,7537,10958,2256,46212,0
119760,32235,18674,9789,3289,1593,1122,10249,0
1270787,285646,25536,19054,9803,10657,1552,51049,0
736190,38596,5943,11231,10248,6189,3385,41960,0
402016,263729,40716,8803,14603,7400,2198,44651,0
1814965,329064,48780,29897,11710,9107,5175,47937,0
936523,69656,1854,805,1853,1109,414,14632,0
323842,95930,7806,8080,12231,5629,3543,42786,0
490461,98225,14052,1731,7671,1978,1635,12317,0
1265885,148534,11836,14236,2352,3805,1595,49795,0
1102,4669,12425,9374,1607,6631,1975,56502,0
118707,26303,3973,819,308,1794,528,9862,0
11430,11291,8198,8864,5417,4657,1254,52725,0
550827,42568,11248,4536,1800,7242,1813,57875,0
781151,208193,19871,17630,14188,6640,4381,46967,0
781740,40444,2139,13595,6095,12124,1752,49272,0
1891142,63280,96322,48026,5675,8801,1537,54432,0
3969113,156763,47678,38828,25402,17541,8607,51161,0
678175,105672,16115,4448,4162,3000,1946,8963,0
139692,35933,6536,1334,4836,2598,770,9277,0
163191,111269,10382,4776,6707,17758,4463,41970,0
298308,97891,16456,4919,16389,5421,4661,53070,0
137315,24375,17056,2214,3042,4267,2071,6508,0
16017,13145,34549,16082,7254,4602,3559,40333,0
193988,38196,3324,1278,1875,2208,354,11665,0
161233,61907,41751,5754,3185,2126,621,9566,0
131753,72365,21541,24612,14689,11205,2910,26064,0
944103,96036,65983,1367,7377,11393,2380,12391,0
2352081,469420,10100,11631,16582,3606,2923,38438,0
397992,158680,71324,5303,23766,12013,4031,32330,0
1456642,208946,12559,6300,22418,12665,2999,23368,0
116553,10080,2152,1924,2313,2534,1031,11832,0
446865,174366,40631,4758,11641,9957,5286,38291,0
103447,92332,10755,3849,3771,3103,1747,6701,0
1151526,205662,54225,39817,8734,9645,5309,28891,0
33163,20924,7932,18270,9732,4760,1894,37881,0
658537,61244,7250,10019,5790,11506,1522,38358,0
164390,21686,2027,1824,1885,2099,490,9444,0
138458,68356,7042,3067,9716,2429,1147,6158,0
21943,54493,8068,8510,2805,7938,2299,43729,0
383537,205102,27102,32205,17829,10351,4149,48923,0
34155,10210,16031,9373,5583,6819,3332,39779,0
14160,7875,4076,4586,7284,7370,3251,40338,0
5972,11245,7013,916,3476,4997,2308,41742,0
182713,67633,4968,7690,3606,2101,503,10327,0
240719,66811,1982,5111,5609,2073,1037,5695,0
641549,798389,106478,10350,17921,8695,4764,49603,0
1063917,89491,5103,11458,13034,5402,1488,15224,0
131879,131804,25979,8721,3640,15585,6529,50713,0
625214,332218,73320,27168,2040,13895,4899,40945,0
15155,8860,4894,1511,5230,5830,2625,63755,0
314764,186560,39643,25101,19434,17967,5886,45266,0
90464,9847,13835,666,3299,2372,589,13027,0
228706,71438,5279,2177,1864,995,2312,16233,0
65563,35764,5108,7750,3200,3025,791,16596,0
302970,233354,31558,39586,15227,6333,7144,40872,0
1947427,352444,35191,18863,16987,18904,4043,36558,0
39904,13864,3522,8464,3846,15082,1726,46093,0
136703,46255,16092,3331,25503,22692,3756,44232,0
429498,25756,4489,2061,1486,2119,1228,11462,0
125549,31872,13325,2435,2479,2613,802,12395,0
2040953,45282,27093,8669,7752,6555,2065,56131,0
63162,68190,46207,32893,19944,13123,4552,33218,0
1150987,303175,2907,12961,23793,12265,4817,35463,0
1129130,225893,6437,9663,7880,9612,5334,31735,0
396886,39313,4240,3235,1882,2076,1208,7798,0
15880,7524,24465,3617,5182,7009,2659,36777,0
79663,199995,27793,57805,15891,21885,9298,37915,0
1253443,189426,20030,4472,8542,8443,1805,23125,0
889057,86769,3053,8151,9602,6544,2871,19007,0
156076,58903,21897,6561,1026,2161,1222,7337,0
12843,23465,1666,3605,9954,11096,2711,17152,0
489047,94666,5395,1719,2288,2828,676,5590,0
195552,272002,51117,46228,9248,9746,1763,19065,0
4532,3327,3658,9480,8264,4626,1467,18985,0
336898,294183,135422,35657,12194,12028,7239,31548,0
27630,9091,7678,3029,6885,5307,2894,32887,0
9127,11155,1380,22408,5221,3545,1791,28294,0
3779,4265,3973,7255,12151,5701,3243,25034,0
607465,120636,35582,29093,7580,5507,2602,24590,0
475430,41393,6729,7682,8523,3066,3650,29998,0
17385,17587,10415,2322,14478,3393,2613,21686,0
11433,10728,1575,6933,16557,5542,3051,21969,0
230979,64888,2445,3614,13833,13173,2268,29066,0
292773,25932,5893,3672,1764,3832,471,5829,0
1642925,261770,16529,30632,10102,10904,5992,27460,0
169202,23170,1609,382,1287,1019,643,7023,0
1616100,43983,31605,13473,7121,12221,2307,27126,0
9647,4714,10220,8505,4970,12609,4068,24123,0
112226,69669,6747,3061,9328,3641,2903,5889,0
352381,25979,1208,3055,3256,6101,1090,5053,0
6280,11906,9686,2375,3425,4859,2482,20641,0
275528,119566,14784,9232,5657,8322,5959,27505,0
17957,8301,4739,7860,14049,6109,1904,24120,0
3386,12594,15837,4172,9493,12161,2017,35416,0
231630,10052,21809,5768,4218,3157,1183,7425,0
16256,14277,2722,12130,2538,5303,3058,29130,0
7436,8571,20104,14959,9099,8617,2056,34228,0
677729,266964,20046,9244,13752,6099,2812,28774,0
21786,7450,11105,9308,10465,7553,2543,42165,0
120572,19535,16088,2639,2498,1792,830,7908,0
370283,91430,40436,30068,12303,12207,1778,45927,0
641749,28288,10106,13498,13745,8417,1787,44440,0
132422,40444,5221,3999,2031,1875,597,9461,0
7132,6822,3961,5981,9928,4583,1668,33095,0
13731,17438,15267,14229,8821,5232,2243,40418,0
2780,25005,14217,1131,6067,9241,2617,38678,0
3598,9181,13678,3192,5298,4969,4153,42056,0
386508,28624,12512,8108,4256,4627,1697,13783,0
173222,17154,1757,8529,9312,2002,1915,5638,0
392708,29762,8014,9655,2483,5894,2012,36620,0
483623,125037,12623,11310,8275,8916,7909,38248,0
19711,25918,6374,12676,8346,8124,2352,40843,0
9793,6361,7345,2104,3705,6157,2031,30232,0
31883,15541,9487,5453,10849,3926,3229,28822,0
7525,3599,8741,6942,11304,7764,3697,38252,0
14605,4583,10862,10304,3393,10592,3202,40562,0
185135,141261,34386,6291,31471,4860,3861,31549,0
706083,59897,1214,6261,13151,5126,3536,25849,0
38115,56335,44677,35756,20503,15846,11420,24860,0
9734,16703,16908,25920,7148,16413,1999,2727,0
181645,31123,14631,11617,28112,9423,9987,3474,0
1374989,101415,23360,9930,8861,17662,10076,8900,0
213848,11826,3452,1145,1860,2149,1308,289,0
248545,83211,4778,2467,2264,16151,3578,2354,0
101682,19341,18452,16585,23532,45436,6370,4687,0
19797,11614,21379,16123,12262,39235,8009,4786,0
87221,10165,2350,5175,2760,5382,3109,2239,0
179805,62626,28036,8779,14026,19793,8573,4384,0
3760,1701,6783,5763,8365,26025,10743,4024,0
12087,30359,8890,3421,7932,20710,7370,3759,0
130188,13090,2023,496,3171,3614,1129,1547,0
17741,11737,3130,12888,17546,46262,8001,3847,0
1319,21966,8325,3000,15416,43229,5638,3991,0
593680,5956,23895,31597,17749,33615,7053,5327,0
19461,15242,1523,2536,5949,13259,6759,4849,0
181156,59757,64614,25408,10453,36213,4504,5784,0
4089,47864,3609,2756,5788,18159,9952,2484,0
15810,21574,13033,13528,17581,41137,11605,7276,0
3907,7599,27759,12032,3270,14962,5149,2603,0
6070,15609,4489,10551,7270,51639,7284,2550,0
102603,22363,2900,1690,2546,4525,959,466,0
68490,3146,809,2295,2876,3724,1831,2646,0
24361,20675,30190,794,6585,16381,5683,5178,0
109505,95559,27492,18082,33135,16933,3148,1728,0
12651,15190,14199,6676,45593,18665,4475,8955,0
217196,92760,27811,3444,3452,28752,2698,2803,0
9023,15817,7525,7102,10091,20021,5785,6865,0
189269,39895,5427,1508,2661,4527,1757,568,0
170331,39301,8914,15361,16316,21044,10275,2190,0
43646,17346,2760,948,1689,4092,1125,1201,0
10658,8072,2376,16510,13889,22610,6360,1932,0
21333,17229,10679,4984,11636,24659,7993,2253,0
21186,6174,4223,7593,5166,6543,6632,3401,0
11506,7968,5039,8960,4590,14887,4143,4130,0
537815,35883,58671,6889,27872,14979,5670,2697,0
80938,75827,32981,11300,8890,5463,5033,3380,0
517717,39770,18250,17015,23839,9687,5475,2199,0
9351,13095,16116,23774,8077,10197,4095,1992,0
9155,15219,4878,4925,7595,16911,10561,7349,0
71913,84298,20965,10886,10995,16328,3075,3762,0
54884,36770,5731,3861,2734,10310,1572,834,0
37780,22898,3874,14858,6214,13234,5302,5299,0
365915,26693,7093,2326,3248,9623,4259,1435,0
10155,19306,2245,5687,7607,13202,11347,5715,0
20357,19111,12644,28619,24780,22826,4912,2631,0
50854,27415,16312,9584,3233,29275,8367,6468,0
197168,24618,29096,27525,5683,11360,5396,4927,0
37480,16368,11048,7843,3459,29102,4764,5034,0
10689,6582,4522,13830,10938,14509,3926,5391,0
14231,54432,2891,6276,6458,17944,4886,6264,0
8082,7134,9342,7468,10472,12687,1754,2488,0
17814,40250,7897,16507,7261,10628,5904,3501,0
7222,11490,3029,3896,4472,16013,5863,2234,0
6525,7669,12078,37336,8364,10708,7729,4321,0
5628,17875,16561,15293,11895,23875,2555,2685,0
12947,5893,621,4426,7241,7004,5080,2756,0
2705,8809,8409,2618,7121,10747,6210,2456,0
162549,29464,18170,9501,11970,9381,3433,2047,0
7549,13548,1932,5713,11081,16683,4611,4076,0
13795,10477,8746,11280,8694,15591,2553,1445,0
17714,13869,11443,8795,9271,43276,5925,4397,0
5664,12601,317,14978,9441,40252,8279,3361,0
5068,10811,12987,9408,11353,42270,6159,5196,0
13549,4971,5351,16815,10988,34405,8786,4813,0
15538,8721,4820,21080,14054,20114,3157,2690,0
1958,18650,4213,32013,16350,20401,2896,7189,0
179844,102960,8642,12095,11984,7519,4180,5358,0
4742,21255,8688,10424,7768,26805,5842,2594,0
21602,13366,33214,9074,10973,7198,1175,4484,0
15818,15930,3293,8213,2821,19042,1767,2556,0
12243,24488,6728,15891,8845,12646,9217,4265,0
9639,14273,27439,11495,16842,12429,5347,2959,0
12921,22707,8488,2878,9212,15222,5342,2774,0
4818,27548,13229,1783,22703,16599,3992,2633,0
69983,84274,6677,13871,3723,15492,4919,4976,0
24467,28663,18039,18224,15649,17216,8206,3740,0
165956,55784,10368,5066,11097,9554,3057,2085,0
207845,102457,25624,22741,17946,26218,5992,4063,0
152645,54615,19517,8555,9512,10329,6459,2776,0
128481,34341,13067,11626,13899,19944,3701,2789,0
152857,111811,5345,17964,9864,20157,4199,3536,0
12275,28467,33456,16046,5268,17212,5587,5672,0
30942,26308,14579,10421,9220,19117,3412,6461,0
67212,12114,13577,18440,25475,31359,5457,7711,0
351655,45678,17341,5824,6364,15902,5806,2886,0
11476,16338,19799,8582,6983,21460,5079,1942,0
5514,41602,9958,9196,8976,8853,4517,4055,0
39875,56480,8110,5829,17996,11051,5680,3696,0
218962,8136,3943,1747,4095,3402,5870,2489,0
6637,46281,17133,8177,6693,18818,4558,5027,0
6707,14644,7904,7812,6224,11507,3827,2508,0
166881,184931,21004,14045,17347,7436,6718,1785,0
5743,21073,36057,14814,15910,20135,4929,1964,0
286769,236408,41042,15846,18293,15850,4142,5219,0
796185,72431,10278,40051,24683,12788,3196,3581,0
245040,30662,24953,17488,37419,30427,5653,7636,0
15362,10981,1166,9242,9804,10392,7829,3573,0
12572,13905,5122,33942,9309,13435,2415,2928,0
274923,215228,78576,6432,52464,15277,26922,9220,0
15605,30974,16732,6537,14988,19691,5213,3357,0
7115,16565,22982,4070,7423,6222,2286,2220,0
17142,23539,5025,27242,10057,18965,8933,5121,0
602539,81914,15009,7111,8993,9628,1127,1636,0
13660,16406,10949,2431,7230,13086,3657,5231,0
15776,6067,4565,3203,7240,10651,6157,2466,0
13092,32855,14267,4906,3174,4571,3187,6994,0
88997,28865,8055,8084,13685,11872,4195,2530,0
2883,16380,3632,11691,3741,9138,4352,1076,0
20847,8278,11111,10253,12024,12573,3270,2004,0
18723,7119,1528,12043,9106,10423,3417,2627,0
11928,9748,309,5754,11375,9032,5162,5716,0
11577,10219,4782,3154,5978,28155,8120,3143,0
5761,5617,8860,4748,8361,14803,2820,2579,0
4452,12447,9358,11577,5478,20544,12645,3616,0
23556,18479,13473,3109,9011,9635,1697,3370,0
2665,13776,18202,4177,12983,9233,5115,2485,0
8033,37416,6830,3584,4448,17913,12715,3615,0
22951,10526,9191,18824,12709,14527,9280,5064,0
13753,8385,12083,659,7890,18560,2891,2376,0
5104,13850,8773,7515,8702,12773,5715,3483,0
6695,13087,18244,8475,5965,10218,3166,3042,0
10539,10937,10133,4354,23820,10148,6638,4564,0
8893,6466,2330,9459,5143,24428,1829,3328,0
5589,7148,2562,15489,9611,9710,3523,2092,0
10485,24436,5632,10454,21409,11506,6282,3275,0
10690,6940,2546,11555,4840,13504,3300,3836,0
7964,14129,4679,3391,25073,9251,2828,2146,0
11619,17955,3363,10318,10616,12010,3541,3762,0
7899,7027,4670,3767,8205,9361,5749,2907,0
4965,3418,5930,12775,3677,13098,3042,1796,0
7196,17151,7669,4926,7351,6383,6081,5136,0
3951,5677,5372,6620,14992,16500,3816,3504,0
23759,14878,1344,7536,13159,8396,3237,7537,0
5642,22216,5188,7388,11585,10858,6596,7599,0
9194,8421,14898,28119,6760,10109,3917,3242,0
10247,19531,9156,10327,11061,26614,5960,1613,0
6790,26008,2620,10858,7250,6731,6476,2050,0
12730,7293,11941,13297,6299,23217,3047,2559,0
7676,4629,9390,12319,12226,8141,3215,2981,0
5001,32864,14351,12551,13959,13700,7483,1522,0
7745,12648,22786,9111,9850,13809,6196,1267,0
8619,17894,1571,8440,6698,6116,9933,3409,0
22859,16725,10810,11015,5442,23370,1585,5098,0
7971,7640,3367,22468,5717,19024,1250,3680,0
15213,21093,22877,8335,11162,16144,5753,2798,0
154555,52409,10861,1350,6699,7490,4047,6156,0
84217,6735,7412,19735,7605,4380,9706,7253,0
2346940,279844,9556,110321,8256,32651,34988,13110,0
107222,55699,8391,10983,5797,9555,2935,1060,0
10480,6350,5136,9211,5826,41623,2016,2756,0
11291,12850,7103,2989,13110,15632,7327,9629,0
40950,19189,4228,6413,7915,7002,2972,1498,0
56077,36681,16300,8503,14295,6294,4599,2096,0
90680,37208,6836,3545,11759,12640,7526,8555,0
311350,96420,2810,11276,5079,11287,4545,2147,0
30986,59586,27327,5832,4409,9192,6938,6226,0
274106,49604,19905,6599,3034,17433,6917,1798,0
242893,49238,7408,6345,4046,2035,3016,932,0
146978,63754,4645,2969,6689,2722,2040,3062,0
288686,485326,47751,11514,15389,18870,10357,24730,0
502927,288103,40713,21673,49333,28089,10495,33528,0
548710,172515,63197,17853,10263,29145,15208,8517,0
109895,93100,15186,6088,27441,27010,22727,6372,0
245639,143163,30479,10545,20247,63545,16589,3503,0
108144,25651,5498,5060,4340,3796,5515,1321,0
280164,152046,38739,5941,24512,35020,21676,7630,0
11119,70195,20430,2528,33332,13847,6547,6221,0
197473,81636,5000,29911,13546,18116,25950,13247,0
297439,83438,3668,1631,2707,3333,8373,813,0
154947,260060,26310,6835,20279,17162,15119,12091,0
430456,84509,9617,18688,6361,3541,24441,5577,0
383678,57789,12068,75622,21381,31088,9065,10066,0
320832,45197,17063,3879,7571,1368,5059,1279,0
1181349,279311,136160,25760,49262,24213,39317,9342,0
1266177,750145,105908,70321,69506,28452,24228,12293,0
897544,131246,22046,19365,9409,12675,39139,12774,0
136870,23513,17377,5869,8874,8883,12483,2898,0
53195,7292,17424,10192,19184,4941,3566,1604,0
947120,391224,106130,58002,54373,89257,56900,17291,0
833983,39717,5722,21189,9450,24997,2369,3863,0
55428,19910,23959,10456,14128,7565,3073,3066,0
27148,8682,4131,6970,7341,6427,2257,2200,0
1655,7641,3952,2839,9775,6360,3335,2402,0
1352,17011,5193,3752,4266,5403,1965,6190,0
151670,48260,31331,12596,12617,3469,2451,1359,0
11614,9546,3693,6721,29187,4445,1816,906,0
11731,19104,5607,5043,4520,15425,2889,2126,0
11233,19330,11658,1471,6518,6593,1276,1818,0
9717,11805,6373,15494,9375,3692,1124,2214,0
13336,22565,7052,2652,8693,7624,4057,2649,0
9924,9764,9112,3795,4769,7946,2875,2020,0
21691,16136,3989,5822,9819,9762,1382,2695,0
13311,6389,17709,4416,10298,6931,2675,988,0
10598,23709,2233,5416,4465,4862,2440,3117,0
8186,5543,3689,8251,7743,7085,2622,2354,0
6634,3354,5010,8576,5063,3892,2700,2428,0
2791,14865,3585,4454,2917,4269,3108,1677,0
8177,6319,2286,3410,3921,5751,2475,1584,0
4760,18223,5998,11156,17289,5316,1559,1727,0
27494,7602,6155,8704,3159,8373,1193,1203,0
12718,10329,11903,9404,4859,6552,1685,4204,0
30706,5860,10271,3171,8570,4830,1899,3282,0
27238,7582,2113,3652,5949,7860,1617,2192,0
5506,13378,7525,7887,9966,4620,1837,1533,0
11182,8839,689,19747,6024,11725,1313,1742,0
76805,34211,10095,5304,5637,3525,2121,6205,0
3782,3067,11600,5110,4357,3779,2501,3138,0
86495,144255,38336,34934,32249,9835,2160,3194,0
120614,52256,48069,35298,15042,7636,8657,5505,0
31183,27425,2632,5236,1755,9712,3147,2269,0
11974,13792,7847,5493,10864,4010,2368,4981,0
11242,4142,5488,3533,13581,5433,1674,3413,0
6443,16202,8007,8032,7476,4470,1030,1563,0
9227,3777,14741,20699,3996,9637,1013,2115,0
9035,8350,1181,3162,6136,2707,2843,2228,0
43231,5600,10890,5263,5554,5866,2398,2797,0
14929,7807,2134,4790,9803,6453,1665,1034,0
8879,7059,9402,10065,2161,4021,1421,4969,0
12314,14148,4548,1281,3565,3452,1848,1417,0
9698,8742,6541,13095,3253,11532,2180,2355,0
14632,7792,709,8494,4689,4494,1593,2658,0
6524,17539,1040,17886,10622,4633,3392,875,0
23359,18025,2729,12852,5780,3694,1644,2484,0
27347,25618,6154,12467,4574,6819,1551,4825,0
25337,7211,4689,7569,5880,3291,2868,2149,0
6509,5877,19247,4219,13984,7415,2648,1156,0
7548,6276,6790,6054,7993,5452,2515,2418,0
14326,8996,7530,11672,6244,8705,1975,1963,0
37818,27083,2839,8882,2580,4116,6160,2178,0
4452,96101,26311,13681,15236,12960,3927,1959,0
7746,20988,4424,2877,10816,3591,3852,1880,0
13969,6471,11383,14914,7650,6075,3298,2990,0
9802,24714,10193,7837,1531,3102,1808,1300,0
61009,10229,11137,3768,7809,4391,2453,2120,0
193331,60763,16881,17441,21388,15359,12948,6390,0
38547,85018,26342,9028,10090,13280,12353,3564,0
785721,54966,17264,7320,11203,13927,4750,3486,0
33262,52060,40546,13265,11677,9425,6279,2938,0
76138,43262,16414,19417,15093,15462,10673,7395,0
415828,34045,45265,23875,45817,10801,8565,4450,0
146752,91216,9825,19495,20639,18143,15884,4621,0
344459,930060,579788,121654,184406,133650,124175,98784,0
275460,215085,48992,15467,22526,14336,9126,4997,0
784668,184426,72263,48609,74982,54117,52079,41924,0
585415,42089,24014,2214,25363,21676,4959,2201,0
305152,211964,95019,92074,39527,57518,42191,65183,0
2135110,173612,353208,228931,183051,141347,37692,163246,0
2406406,1380581,667302,421096,227072,295557,199177,113145,0
1822890,919452,249175,462264,415237,435835,270797,162930,0
938807,454066,141820,100890,192279,136129,57583,39901,0
1353919,651263,28840,23903,276083,139138,145344,104157,0
1471952,487393,62226,245730,126044,132598,78043,111876,0
1277906,917474,253000,43646,732046,140902,127878,114072,0
2486315,1228494,221797,1378582,676274,197469,293772,203774,0
455334,994868,50504,1178225,83940,74740,310092,352976,0
422167,416542,129685,289062,427742,132348,185925,1190352,0
336764,1746826,3644,640835,218905,409988,106974,604450,0
707272,384680,146293,162060,150614,158680,115408,415829,0
557150,74144,32965,34275,25276,45260,22049,18476,0
181162,25136,16918,14335,18987,52574,81932,38469,0
746631,54315,37902,13496,13446,12532,4572,1627,0
1487387,79958,41941,54880,13447,8595,3260,3900,0
1406560,105456,28650,39043,29986,8524,4249,9697,0
579630,1554267,58974,40098,177377,21819,10510,57112,0
559298,876222,341764,469818,118518,165304,13715,55113,0
1526235,456661,47516,156344,107350,24486,57138,34991,0
855782,920484,231681,593239,287174,26030,46371,45034,0
471504,574710,83402,92882,97627,22397,39865,38085,0
2707539,322157,69459,196708,74624,44715,15310,38810,0
838919,107359,34650,29950,15760,6220,9241,14043,0
634463,763038,92687,55027,97255,76725,18265,46435,0
698515,144286,87930,36289,32538,24875,8978,24719,0
156180,30468,13998,7529,5513,1529,2518,1326,0
137592,21513,3792,3032,5452,3220,2050,8251,0
34643,111712,41774,8938,17104,12342,7472,8528,0
163208,15561,12201,3432,3547,4280,1130,4593,0
232054,22914,10937,10348,4376,5591,2829,4041,0
153727,8791,4095,1188,3420,1643,941,3667,0
1181211,240158,121795,27267,14245,75283,26303,167057,0
877200,287028,58794,23131,65821,65413,39781,59368,0
1177197,514340,175944,53761,32537,69337,9551,236129,0
941558,636457,42633,144173,133596,142267,53381,54006,0
36366,7557,19168,14971,11657,19241,13336,10913,0
737362,43823,10501,12203,35590,34252,18902,10683,0
164493,37791,39610,21966,19840,13006,7443,3513,0
1196146,282006,32762,74868,46118,64261,34424,33202,0
2221797,243001,20968,24969,57957,117157,71099,44992,0
855524,306158,136056,476857,374495,200094,126391,72752,0
926207,27497,3336,9653,4279,2738,575,3425,0
249626,959337,147538,103413,190469,235806,426051,153958,0
626173,97080,68146,12011,9197,6017,3125,11233,0
121123,45937,31175,39817,47107,33871,43386,23438,0
967000,88533,12531,56721,59856,24879,7336,33184,0
446730,585162,124592,40870,12161,14200,7513,21581,0
2066160,1212543,441855,63893,22965,37524,19607,54626,0
504733,598334,88366,43930,19343,6568,5146,22344,0
2682489,492408,21605,14381,8664,3632,4221,18652,0
2006257,245730,178181,39106,30241,19224,6785,16159,0
2378361,307835,64587,49998,88153,44841,13651,16118,0
688867,116334,13082,3700,5244,1593,669,4167,0
446661,106838,5230,13634,1019,2069,398,4812,0
1214472,233424,33234,3894,8002,3567,2169,22982,0
1305391,304082,9372,54922,4530,9288,3481,17726,0
598862,78895,4470,12998,1933,2589,474,4086,0
803481,70528,11648,2497,1029,1006,296,4562,0
965911,312674,170719,41413,8981,16282,4196,20850,0
1256700,50914,9472,6995,2720,1678,444,6145,0
657827,293208,72832,4645,6564,6692,2226,24308,0
1016223,18657,7278,4194,752,1620,370,5432,0
1879865,86587,2177,11324,5519,4272,1554,6927,0
